评论id,老师id,老师姓名,发表时间,点赞减去点踩数量,点赞量,点踩量,内容
17489,111,柳志鹏,2018-01-18 08:14:57,-34,16,50,只能打一，分，最低，否则一分都不给，辣鸡，md劳资，打卡全满，12分钟满分，期末考不差，节节课到，给我个3绩点，脑残啊，辣鸡老师，不要选。
17752,111,柳志鹏,2016-01-21 00:03:12,-3,4,7,柳导很会教课 平常对同学也挺好的 期末给分不是非常好 但我还要接着选他的足球课～爱生活 爱足球～\n\n
22208,111,柳志鹏,2016-03-03 02:46:23,4,5,1,长得像崔健。
26335,111,柳志鹏,2016-06-17 03:01:05,0,1,1,人很和善，对学生很好，课也不错
26791,111,柳志鹏,2016-06-21 06:24:01,-3,2,5,第一次接触足球，觉得上柳老师的课学到很多，老师人超好上课用心，还会给我们拍照
27652,111,柳志鹏,2016-06-27 06:58:11,4,8,4,每节课都去，而且每节课都有很多人不到，其他任何项目虽不是很好，但也是中等水平，最后直接给我3绩点，我就呵呵，还好只有1个学分。
27742,111,柳志鹏,2016-06-27 10:31:37,0,3,3,柳导适合热爱足球的同学，只要好好练期末一定不会差的
28264,111,柳志鹏,2016-06-28 08:22:54,-3,2,5,完美啊
33951,111,柳志鹏,2016-09-23 12:06:02,1,3,2,这是我在浙大最爱最爱的老师 强推 可选
34738,111,柳志鹏,2016-10-20 01:35:01,0,2,2,人很好的老师
42152,111,柳志鹏,2017-01-13 16:16:09,4,8,4,体育课，还能来拉低平均绩点，我就呵呵了，这种老师
42160,111,柳志鹏,2017-06-29 08:16:10,1,3,2,足球给分好像都不怎么好。。\n\n慎重选择
42173,111,柳志鹏,2017-01-13 23:42:50,16,18,2,老师人还行吧，挺认真的，就是给分实在不算好
42174,111,柳志鹏,2017-01-13 23:45:35,8,8,0,老师人很好，但是给分确实一般
42177,111,柳志鹏,2017-01-14 00:02:09,11,12,1,老师有深厚的足球功底，人也很和蔼，只是无奈足球的专项考试评分标准过于严格，导致足球均绩很低，个人有点愤愤不平，其他体育项目水水过轻轻松松上4，足球咋就那么难？
42179,111,柳志鹏,2017-01-14 00:09:44,6,9,3,给分真的差 上过两次足球课 和上次fxb给的绩点完全不能比
42237,111,柳志鹏,2017-01-14 02:56:01,75,150,75,人不错，考试会给你很多次机会，但是给分真心弱。别看上面那些评论，那些都是高中踢球就好的，没基础的慎选。考核方式很难，从中线带球绕杆跑到大禁区线，再加射门，总时间十秒才满分，有一个杆没过直接0分，虽然能测3次，但是也真心呵呵。本人高中主力门将，绕杆12秒，总绩点才2点几，所以不是基础扎实且真正热爱足球，或者体能特别出色，可以靠引体向上与12分钟跑提分的，慎选。麻烦把我顶上去，让更多人看到真相，楼主当年就是被上面的好评骗来足球的，结果本来4点几的总均绩一下掉到了3点几。
42333,111,柳志鹏,2018-01-18 08:14:49,-11,5,16,垃圾老师，别人考试测两次就他测一次 上课也不怎么好好上，成天自由练习，最后给分很低，这门课也是醉了。
42369,111,柳志鹏,2017-01-14 05:35:14,6,8,2,人挺好的，但是给分好像不太好。。。对女生很水是真的，作为女生 足球课居然拉高了均绩
42441,111,柳志鹏,2017-01-14 08:30:41,-6,3,9,老师挺好的，讲的也挺好，平时稍微认真点绩点就不会低了
42534,111,柳志鹏,2017-01-14 11:43:14,21,24,3,兴趣和绩点未必能兼存，如果你不是专门练过足球的，只是很喜欢足球，不要选，慎重！球你想踢就能踢，绩点真的不是开玩笑
42558,111,柳志鹏,2017-01-14 12:47:17,3,4,1,老师人很好....就是给分有毒...
42586,111,柳志鹏,2017-01-14 13:34:24,0,0,0,还是要看体能
43190,111,柳志鹏,2017-01-16 03:12:30,2,3,1,老师人很好，就是给分真的。。唉
44059,111,柳志鹏,2017-01-17 08:52:22,3,4,1,教的好，人也不错，就是绩点无法接受
45821,111,柳志鹏,2017-01-20 06:46:33,1,2,1,教得挺好，绩点。。。
55193,111,柳志鹏,2018-01-02 07:25:46,11,17,6,回应一下最高赞的那位 我零基础足球初级班 期末考绕杆子射门12秒 12分钟和打卡满 50米没满大概80左右 理论也只有84 最后给我4.5 我不认为柳导哪里出现了给分不好的毛病
55203,111,柳志鹏,2017-07-01 03:39:20,-4,5,9,柳导的足球课是浙大最不水的！！！画重点！他可能没有其他两个老师上课那么轻松，但真的会教一些有用的东西的！关于绩点的话，足球课专项考试本来就比较难，如果在意绩点，踢的又不是太好的话慎选吧。\n\n（反正我满?嘻嘻）
55954,111,柳志鹏,2017-07-02 17:54:29,3,3,0,老师教课很认真，有点像训练队员一样训练学生，很专业，喜欢足球的同学推荐。至于绩点，个人感觉偏低。
65116,111,柳志鹏,2017-12-29 02:41:54,4,6,2,10分！老师真的非常替学生着想，上课时候能感受到他真心的关怀；而且超专业，各种帅气。课上既能学到又能开心地踢球，非常赞。唯一的建议就是考勤没必要放水，会让按时到了的人不舒服。不过老师都是为了大家开心。这么负责又体贴的老师很少见了，还会分享点人生感悟～据说老师刚来浙大，相信他能越做越好。\n\n另外我想说，体育课成绩不好不是老师的锅啊，自己多锻炼，或者大可去选自己擅长的课。新技能高绩点有时不可兼得。
65578,111,柳志鹏,2018-01-06 13:11:37,56,62,6,\n\n柳导和傅导的课有相当一部分是孙冠荣指导代课，作为前国青国奥队员和中超球员，，他的授课让我一学期以来除了学到很多足球技术，更是无形中学到了他的的职业精神和做事态度。除此之外也很关心学生，为学生充分着想，看不到一点新闻中常说的职业球员的毛病。点赞。
65673,111,柳志鹏,2018-01-08 07:13:49,28,29,1,选了柳老师的课但是是孙冠荣老师上的\n\n孙老师人超级好超级好超级好！对同学们很体贴跑完十二分钟会准备糖补充能量，期末考试如果三次都没有成绩还会继续让你考到有成绩为止   \n\n给分还没出但是不管怎样都是绝对的好评不管male or female如果是球迷很想选足球 但又零基础的 孙老师没错了\n\n他运动员的身份和讲授也会给你很多宝贵的体验
65888,111,柳志鹏,2018-01-10 02:53:20,42,43,1,这里给为我们上课的孙冠荣指导打个call！前职业运动员，技术精湛毋庸置疑，而且非常体贴关心学生，让人感到温暖。最重要的是，孙导常说快乐足球，他的足球课不仅是一个学习的平台，更是一个享受足球，享受快乐的过程。不论最后绩点多少，感谢孙导带给我的收获。10分强推！
66627,111,柳志鹏,2018-01-17 15:56:58,16,18,2,听过柳老师和孙老师的课，都是十分认真负责幽默风趣的老师。柳老师经验丰富寓教于乐，孙老师职业认真体贴入微，为浙大拥有这样的好老师而开心。
66927,111,柳志鹏,2018-01-23 10:20:51,81,100,19,最高赞的那个，咱能不装逼吗?一门1.0的体育拉绩点了?不晓得是不是自己的问题就带节奏也真是有意思。本人理论90，引体向上只有7个，期末绕杆11.7s，十二分钟也没满，柳导还是给了4.5。你确定不是自己的问题?
66976,111,柳志鹏,2018-01-19 13:27:16,1,3,2,我觉得还行
68131,111,柳志鹏,2018-01-22 15:34:44,2,5,3,给分极差，不建议选
69631,111,柳志鹏,2018-01-25 06:02:44,-1,0,1,非常好
74865,111,柳志鹏,2018-03-06 06:54:04,8,9,1,男生选足球要慎重
76634,111,柳志鹏,2018-04-17 01:30:39,-1,2,3,柳导的课有一部分是孙冠荣老师带的，技术水平和人格就跟高赞评论说的一样很好。就给大家提个醒，现在每节课最后踢完比赛以后都有一个惩罚，跑圈蛙跳之类的，随机分队很可能实力不平均，不会踢球又不想最后吃个惩罚的慎选。
79892,111,柳志鹏,2018-06-15 02:46:51,0,1,1,挺好的，很适合足球能力提升
80074,111,柳志鹏,2018-06-19 15:09:05,5,5,0,孙导贼好
81641,111,柳志鹏,2018-07-05 16:04:25,3,5,2,每次都点名，我每次都去了但居然被记了三次缺勤，找他说也不回。给分也低，挺严格的。
83334,111,柳志鹏,2018-07-10 06:46:22,2,2,0,给分真的不行，不是真心喜欢足球只想拿分别选，要不然大太阳下在操场上晒得怀疑人生，分还难受。。。
83437,111,柳志鹏,2018-07-10 09:33:54,3,3,0,孙导太棒了！人好给分高
83596,111,柳志鹏,2018-07-10 17:55:05,4,4,0,孙冠荣老师上的课。孙导以前是职业球员，百度一下还能查到孙导直接角球破门的视频噢！足球课每一分每一秒都很快乐，不管是赢球，还是是输球了被罚跑步，抢圈被罚俯卧撑。。
83909,111,柳志鹏,2018-07-11 13:31:05,2,3,1,柳导无论是为人处事还是足球的专业知识，都无可挑剔，虽然给分较为严格和求是，但并不妨碍在柳导身上学到很多！（下学期蹭课走起～
91825,111,柳志鹏,2018-12-21 09:38:12,7,7,0,上学期孙冠荣班的。喜欢足球的同学一定要来体验一下。前职业球员的技术不是吹的，球品和人品都超级好。只可惜这学期没选上，，去蹭了好几节课，下学期继续选孙导的课，希望能选上
92173,111,柳志鹏,2018-12-27 02:26:28,7,7,0,不知道说什么……孙冠荣nb
92225,111,柳志鹏,2018-12-27 06:23:32,20,22,2,孙冠荣老师人真的超棒啊啊啊 我是女孩子 班上就三个女生 经常课上到最后是踢比赛 因为男生会无视我们 所以我们后来就选择在旁边练传接球和颠球 孙导也经常会来陪我们一起 或是聊天 期末考试是绕杆射门 我前两次没成绩 他让我试第三次的时候一直在给我加油 十二分钟跑也很松 除了上课他还会给我们讲道理 比如团队精神足球精神什么的 有一节课一个同学签了到就溜了 老师后来发现 很生气 教到我们要负责任 讲诚信 我在这节课学到的不只是基础的足球
92956,111,柳志鹏,2019-01-06 09:35:08,16,18,2,给孙导打call啊！！！\n\n人真的太好了，非常儒雅随和，也很照顾学生。如果说毛剑卿之流让人对职业足球运动员留下了负面印象的话，那么孙冠荣老师就足以为职业球员正名。不管最后的打分了，这绝对是我至今为止最喜欢的老师，没有之一！
94790,111,柳志鹏,2019-01-18 06:58:12,8,8,0,孙导人很好；但是没基础的，或者绕杆真的不是足够强的，绩点真的有点小伤。
94801,111,柳志鹏,2019-01-18 07:55:51,1,2,1,上课还是很不错的，教的时候很耐心，孙冠荣会来代课，两个老师都不错。体育绩点肯定还是看体育水平的呗。
94806,111,柳志鹏,2019-01-18 08:21:09,0,2,2,老师会很耐心地让我们练技术，然后最后有三次考绕杆传球射门的机会，但是需要好好练，别偷懒，绩点不会差的，对了还有十二分钟跑认真跑!!!
94808,111,柳志鹏,2019-01-18 08:25:58,1,2,1,给分真的不正常，慎选
94820,111,柳志鹏,2019-01-18 08:57:23,-2,2,4,有病吧，体育课还能挂人？？我真是无语了
94821,111,柳志鹏,2019-01-18 08:59:10,6,6,0,给分可算一般了吧，老师好和分数没有大关系，什么别说。客观的来说，没有足球基础，没有身体素质（上课算比较累的了），不为兴趣，只为体育学分的，还看中绩点的，慎重吧。
94835,111,柳志鹏,2019-01-18 10:09:46,1,2,1,上课挺不错的，态度挺好，教的也算认真。考核标准几个足球班都是统一的，没什么好说三道四的。引体向上，12分钟好好练就行了
94838,111,柳志鹏,2019-01-18 10:08:52,0,1,1,谢老师不挂之恩
94862,111,柳志鹏,2019-01-18 11:18:49,2,3,1,老师授课水平不错，但是考试真难，给分真低。我大一体育都满绩，虽说这学期课外锻炼次数少了一点，但喜提3.0是不是有点太低了，再怎么说，体质测试引体向上2800那么高的分摆在那，还能3.0。不就考试慢了两三秒吗。
95218,111,柳志鹏,2019-01-19 05:13:11,-1,4,5,爱死老师啦！！！\n\n专项成绩全班倒数第一\n\n然后十二分钟跑也没满分\n\n体测也很一般\n\n居然91 4.5 \n\n我真的是很开心啦！！！
95299,111,柳志鹏,2019-01-19 07:13:09,0,1,1,真心不错。但是考核较难，有足球基础的选会好一些。给分也不错。
95866,111,柳志鹏,2019-01-20 06:57:18,2,3,1,上的是孙老师的课。老师人挺好的，很热爱足球，也能教你很多东西，理论课会有点无聊。有关绩点，我可以说一下自己的情况，平常上课和专项辅导课都去了，体测水平一般，期末绕杆考核全班倒数，但孙导给到了4.2。虽然我知道班上那些足球大神绩点肯定更高，但一个足球渣渣，一直有在认真学的话，绩点真心不会低的。但是！真心不推荐不热爱足球的人选足球
95913,111,柳志鹏,2019-01-20 08:16:29,2,3,1,我是所谓班上的足球大神 绕杆10.2秒满分 但是可能是身体素质分太水 绩点只有3.6 老师很好 打分略迷
97431,111,柳志鹏,2019-01-22 08:52:43,-28,3,31,不知道怎么说，前两次体育课一次3.9，一次4.5，再怎么体育素质差，也不至于这次给一个3的绩点，把我这学期目前全是4.5的绩点拉了一截。
100139,111,柳志鹏,2019-01-25 15:34:13,1,2,1,柳老师很和蔼，足球课也很快乐，每节课都会踢比赛，每节课都是我一周动力的来源（笑）。但专项考核还是有一定难度的，我最后是带伤绕杆11秒。但总之，热爱足球的同学一定不要错过，但没足球基础的同学还是慎选。
100503,111,柳志鹏,2019-01-26 08:14:18,0,0,0,服气了
100809,111,柳志鹏,2019-01-27 01:02:51,1,2,1,老师很负责，自身专业能力很强，给分实事求是
108248,111,柳志鹏,2019-05-17 11:31:09,2,2,0,呜呜呜呜呜呜呜呜老师实在是太可爱了！！！
108819,111,柳志鹏,2019-06-03 02:46:45,2,3,1,孙老师，如果您看到这一条就给周一一二的足球课同学多点分吧，虽然您给的已经很好了，但是初级班的小白真的瑟瑟发抖。
109630,111,柳志鹏,2019-06-18 04:25:40,1,1,0,极好啊
111873,111,柳志鹏,2019-07-03 01:43:54,5,5,0,感谢孙冠荣老师，非常体贴关心学生，让我在学习到技术的同时感受到足球的快乐
113054,111,柳志鹏,2019-07-05 21:55:55,0,1,1,平时就靠体育课支撑我上学的动力了，每周最期待的一节课！老师超棒，没看清楚会给你耐心地进行多次演示。本人高中有一定基础，但是你零基础上课认真练球也完全可以获得一个好成绩，最后满绩了，开心！
115905,111,柳志鹏,2019-08-25 08:08:02,5,6,1,孙冠荣老师真的很好，上课很有耐心、很细致地教我们足球。但是我毕竟是足球小白，最终成绩专项扣了8分，理论扣了1分，其他没扣分，所以是91卡绩?
121119,111,柳志鹏,2020-01-19 16:38:32,2,2,0,孙老师上课感觉最最最基础的部分教的不是很多，但真的是快乐足球hhh，运动量也不大，不过绕赶跑满分还是有些难！
122205,111,柳志鹏,2020-02-20 03:20:42,0,0,0,给分不是太好，但老师实在不错，有体育精神
128853,111,柳志鹏,2020-12-26 04:37:45,2,2,0,体辅课老师经常出差
130170,111,柳志鹏,2021-01-18 11:18:19,1,1,0,体辅还行 运动量也不大
149253,111,柳志鹏,2022-01-15 01:24:05,3,3,0,捞人很给力，但是给分普遍反映不太好（主要是考核难，0基础绕杆真没法快啊
